num_cuenta, id_empresa, num_sucursal, cod_estado, id_sucursal, fecha_otorg, fecha_obs
5140780,1,18,25,9,2018-01-10,2018-01-14
5140930,2,22,25,168,2023-09-18,2023-09-28
5141000,1,136,25,71,2019-02-13,2019-02-18
5141070,1,19,25,10,2019-10-29,2019-11-10
5141120,2,48,40,179,2020-08-08,2020-08-17
5141121,1,136,25,71,2020-07-18,2020-07-23
5141241,1,261,25,135,2019-09-19,2019-09-30
5141471,2,60,25,185,2023-01-09,2023-01-16
5141511,1,263,25,136,2019-10-22,2019-10-25
5141610,1,39,40,25,2024-01-08,2024-01-16
5141770,1,131,25,67,2023-07-19,2023-07-27
5141810,1,235,25,119,2021-10-18,2021-10-28
5141900,1,136,40,71,2024-03-26,2024-04-08
5141921,2,3,25,155,2019-04-16,2019-04-27
5142051,1,223,40,113,2023-03-26,2023-04-10
5142140,2,63,25,188,2020-07-19,2020-07-24
5142190,1,25,40,12,2021-08-30,2021-09-09
5142290,2,2,40,154,2020-11-09,2020-11-14
5142353,1,131,25,67,2022-03-25,2022-04-02
5142550,1,237,25,120,2021-09-27,2021-10-01
5142590,2,22,25,168,2022-12-17,2022-12-23
5142670,1,266,25,138,2020-11-20,2020-12-01
5142671,1,266,25,138,2020-02-24,2020-03-05
5142730,1,267,25,139,2023-02-25,2023-03-08
5142841,1,237,25,120,2019-02-07,2019-02-10
5143120,1,266,25,138,2018-06-12,2018-06-23
5143150,1,75,25,41,2023-11-17,2023-11-29
5143201,1,250,40,125,2018-05-29,2018-06-06
5143341,1,40,40,26,2019-01-10,2019-01-14
5143431,1,86,40,48,2021-09-27,2021-10-02
5143470,2,43,25,177,2018-02-11,2018-02-24
5143540,1,181,25,94,2018-06-24,2018-07-07
5143602,1,27,25,13,2024-01-20,2024-02-01
5143730,2,63,25,188,2020-11-19,2020-11-23
5143810,2,12,40,161,2018-04-17,2018-04-25
5143871,1,86,25,48,2022-09-16,2022-09-29
5143880,2,75,20,191,2019-09-04,2019-09-16
5143901,2,53,40,183,2021-09-17,2021-09-30
5143990,1,176,25,92,2019-02-05,2019-02-15
5144070,2,5,25,156,2020-02-10,2020-02-19
5144381,1,79,25,44,2022-12-04,2022-12-15
5144541,2,62,50,187,2019-12-22,2019-12-28
5144750,1,131,25,67,2021-07-28,2021-08-01
5144760,1,131,25,67,2019-04-28,2019-05-04
5145070,2,43,40,177,2021-01-11,2021-01-16
5145180,1,265,25,137,2023-01-15,2023-01-18
5145271,1,89,25,49,2018-09-11,2018-09-16
5145273,1,136,25,71,2018-06-03,2018-06-12
5145275,1,131,25,67,2022-01-05,2022-01-16
5145290,1,201,40,103,2018-09-03,2018-09-17
5145362,1,136,25,71,2022-08-20,2022-08-28
5145441,1,52,25,30,2023-03-04,2023-03-13
5145690,1,34,40,20,2021-02-25,2021-03-12
5145861,1,136,25,71,2018-11-22,2018-12-04
5146010,1,265,40,137,2018-05-11,2018-05-14
5146050,2,81,25,193,2019-05-09,2019-05-19
5146071,1,36,40,22,2023-10-21,2023-11-01
5146072,1,136,25,71,2020-09-09,2020-09-16
5146090,1,34,40,20,2018-10-07,2018-10-13
5146140,2,75,20,191,2021-05-06,2021-05-21
5146191,1,136,25,71,2024-04-18,2024-04-26
5146512,1,136,25,71,2023-11-05,2023-11-19
5146521,2,43,25,177,2018-08-14,2018-08-17
5146640,1,11,40,7,2021-11-30,2021-12-11
5146771,1,241,25,123,2022-12-21,2023-01-02
5146820,1,136,25,71,2023-08-14,2023-08-28
5146830,1,131,25,67,2023-10-16,2023-10-29
5146920,1,43,25,27,2019-06-17,2019-07-01
5146960,1,256,40,131,2022-03-07,2022-03-13
5147280,1,265,25,137,2020-09-28,2020-10-11
5147440,1,208,25,107,2022-08-07,2022-08-20
5147450,1,267,25,139,2021-08-07,2021-08-11
5147460,1,155,40,79,2018-06-29,2018-07-02
5147580,1,267,25,139,2020-11-11,2020-11-25
5147611,1,267,25,139,2021-03-31,2021-04-03
5147620,1,256,40,131,2021-09-20,2021-09-26
5147730,1,265,40,137,2018-08-08,2018-08-20
5147881,1,18,25,9,2019-08-08,2019-08-18
5148140,2,22,25,168,2022-10-20,2022-10-25
5148240,2,2,40,154,2022-03-04,2022-03-14
5148300,1,136,25,71,2023-01-20,2023-02-04
5148310,1,156,40,80,2024-01-01,2024-01-12
5148322,1,213,40,109,2022-04-10,2022-04-19
5148550,1,265,40,137,2023-12-25,2024-01-09
5148581,1,10,25,6,2022-01-07,2022-01-22
5148810,1,33,25,19,2020-05-12,2020-05-19
5149011,2,20,25,167,2023-01-07,2023-01-11
5149050,1,35,25,21,2018-06-09,2018-06-16
5149151,2,75,25,191,2019-03-03,2019-03-18
5149180,1,265,25,137,2020-05-01,2020-05-05
5149430,1,4,25,3,2021-07-09,2021-07-19
5149462,2,83,25,194,2018-05-29,2018-06-02
5149522,1,18,25,9,2022-04-03,2022-04-17
5149540,2,15,40,163,2023-09-30,2023-10-14
5149560,1,250,40,125,2019-01-29,2019-02-07
5149690,2,33,25,172,2022-02-20,2022-03-05
5149720,1,63,40,35,2022-02-04,2022-02-19
5149780,1,267,25,139,2021-06-09,2021-06-18
5149940,1,4,25,3,2022-02-05,2022-02-08
5150050,1,208,25,107,2018-10-14,2018-10-17
5150051,1,266,25,138,2023-11-22,2023-12-02
5150270,1,265,25,137,2020-09-15,2020-09-24
5150360,1,52,25,30,2019-12-29,2020-01-08
5150720,1,4,25,3,2021-05-27,2021-06-05
5150740,1,241,40,123,2018-06-22,2018-07-04
5150920,1,265,25,137,2021-12-31,2022-01-06
5150981,1,33,40,19,2020-10-21,2020-11-02
5151350,1,28,40,14,2022-02-03,2022-02-12
5151370,1,33,40,19,2021-01-27,2021-02-02
5151610,1,31,25,17,2020-04-19,2020-05-02
5151630,2,48,25,179,2023-07-12,2023-07-16
5151680,1,267,25,139,2020-03-13,2020-03-27
5151742,2,47,25,178,2018-08-01,2018-08-05
5151780,1,52,25,30,2023-03-31,2023-04-13
5152030,2,43,40,177,2019-04-29,2019-05-03
5152070,1,79,25,44,2020-12-05,2020-12-08
5152410,1,93,40,53,2021-02-01,2021-02-10
5152470,1,52,25,30,2021-06-06,2021-06-15
5152511,1,52,25,30,2018-06-06,2018-06-16
5152960,1,136,25,71,2018-09-28,2018-10-01
5152961,2,75,25,191,2019-06-09,2019-06-19
5153021,1,239,40,122,2021-11-12,2021-11-18
5153060,1,267,25,139,2018-06-05,2018-06-15
5153100,1,241,40,123,2019-04-03,2019-04-11
5153260,1,265,25,137,2018-12-13,2018-12-21
5153270,2,2,21,154,2019-03-27,2019-04-01
5153521,1,250,40,125,2019-08-25,2019-08-30
5153780,2,12,1,161,2018-11-29,2018-12-04
5153840,2,75,25,191,2018-06-04,2018-06-12
5153940,1,241,40,123,2023-10-08,2023-10-17
5154000,2,12,40,161,2023-04-20,2023-04-23
5154101,2,75,25,191,2023-11-27,2023-12-09
5154120,1,79,40,44,2018-08-28,2018-09-08
5154380,1,52,25,30,2023-12-10,2023-12-19
5154571,2,75,25,191,2023-12-27,2024-01-08
5155040,1,47,40,29,2021-07-23,2021-08-02
5155220,1,136,25,71,2023-02-02,2023-02-11
5155320,1,237,25,120,2018-12-27,2018-12-30
5155400,1,19,25,10,2020-04-03,2020-04-13
5155420,2,83,20,194,2022-08-31,2022-09-14
5155700,1,98,25,55,2019-01-04,2019-01-07
5155890,1,237,25,120,2023-11-19,2023-11-28
5155950,1,136,25,71,2020-08-03,2020-08-11
5156110,1,18,25,9,2019-11-30,2019-12-07
5156171,1,98,40,55,2019-12-27,2020-01-08
5156390,1,136,25,71,2019-09-01,2019-09-04
5156471,1,136,25,71,2019-02-10,2019-02-18
5156760,1,206,40,106,2023-07-21,2023-08-05
5157050,1,237,25,120,2022-05-12,2022-05-19
5157220,1,247,25,124,2018-01-06,2018-01-21
5157860,1,271,40,140,2024-02-12,2024-02-21
5157942,1,136,25,71,2020-03-09,2020-03-16
5158010,1,271,40,140,2023-03-19,2023-03-25
5158140,2,22,40,168,2021-02-26,2021-03-03
5158230,1,136,25,71,2020-10-17,2020-10-31
5158252,1,136,25,71,2018-08-25,2018-09-01
5158310,2,86,25,195,2022-09-25,2022-10-02
5158350,1,11,40,7,2022-10-11,2022-10-23
5158380,1,136,25,71,2020-05-23,2020-06-05
5158560,1,247,25,124,2019-09-16,2019-09-22
5158810,1,77,25,42,2020-11-16,2020-11-27
5158880,2,18,25,165,2021-06-01,2021-06-16
5158900,1,77,40,42,2019-09-08,2019-09-18
5158970,1,233,40,118,2023-02-05,2023-02-19
5159250,2,83,40,194,2022-05-11,2022-05-17
5159690,2,83,40,194,2020-05-15,2020-05-28
5160090,1,232,25,117,2020-02-17,2020-02-23
5160232,1,172,40,89,2023-08-25,2023-08-28
5160330,2,37,1,175,2020-04-24,2020-05-08
5160490,1,261,25,135,2023-11-11,2023-11-19
5160551,1,271,40,140,2023-01-27,2023-02-10
5160580,2,37,1,175,2019-07-28,2019-08-07
5160771,2,75,40,191,2021-06-16,2021-06-21
5160820,1,118,25,58,2023-03-08,2023-03-14
5160971,1,31,40,17,2024-01-08,2024-01-22
5161130,1,271,40,140,2022-09-14,2022-09-20
5161160,1,271,40,140,2020-09-07,2020-09-16
5161230,1,141,40,74,2021-03-09,2021-03-23
5161440,1,247,25,124,2018-05-25,2018-05-30
5161620,1,271,25,140,2021-06-18,2021-07-01
5161672,1,52,40,30,2018-11-30,2018-12-12
5161770,1,271,40,140,2018-06-12,2018-06-27
5161990,1,31,40,17,2018-10-03,2018-10-13
5162030,1,271,40,140,2019-07-25,2019-08-02
5162091,1,31,40,17,2018-02-07,2018-02-16
5162260,1,172,40,89,2020-12-20,2020-12-29
5162481,2,35,40,174,2024-01-11,2024-01-19
5162530,2,83,25,194,2018-07-19,2018-07-29
5162990,1,31,25,17,2021-05-20,2021-05-23
5163041,2,8,40,157,2019-11-21,2019-11-27
5163050,1,31,40,17,2020-01-16,2020-01-20
5163170,1,31,40,17,2019-07-21,2019-07-24
5163180,2,43,25,177,2023-02-13,2023-02-16
5163190,2,11,40,160,2023-11-01,2023-11-15
5163240,1,159,40,82,2018-05-16,2018-05-22
5163250,2,47,25,178,2020-06-03,2020-06-13
5163350,1,122,25,62,2021-07-10,2021-07-25
5163560,2,70,40,189,2020-03-16,2020-03-25
5163670,1,91,25,51,2022-02-22,2022-03-04
5163980,2,70,40,189,2018-04-21,2018-04-29
5164250,1,172,40,89,2019-01-20,2019-02-04
5164290,1,118,25,58,2018-05-24,2018-05-28
5164460,1,271,40,140,2020-09-24,2020-10-05
5164510,1,271,40,140,2018-01-31,2018-02-03
5164530,1,33,25,19,2018-09-01,2018-09-14
5164540,1,260,40,134,2018-04-19,2018-04-23
5164551,1,265,40,137,2020-08-03,2020-08-13
5164651,1,31,40,17,2022-09-03,2022-09-13
5164860,1,139,25,72,2020-03-07,2020-03-12
5165382,1,52,40,30,2019-09-24,2019-10-09
5165450,2,83,40,194,2019-02-10,2019-02-18
5165480,1,10,25,6,2018-12-11,2018-12-25
5165511,1,225,25,115,2020-06-20,2020-06-24
5165642,1,31,40,17,2021-05-13,2021-05-18
5165850,1,172,40,89,2018-10-31,2018-11-12
5166000,1,260,40,134,2021-11-26,2021-11-29
5166050,1,52,40,30,2022-12-03,2022-12-14
5166500,1,52,40,30,2018-05-26,2018-06-09
5166700,1,261,25,135,2023-11-19,2023-11-30
5166891,1,265,25,137,2020-03-03,2020-03-08
5166930,2,34,40,173,2021-12-29,2022-01-13
5167550,1,265,25,137,2023-05-10,2023-05-14
5167760,1,36,40,22,2022-01-20,2022-02-03
5167840,1,139,25,72,2021-12-27,2022-01-07
5168020,1,172,40,89,2021-06-14,2021-06-20
5168060,1,271,40,140,2019-12-15,2019-12-24
5168130,2,19,40,166,2021-07-25,2021-08-04
5168270,2,39,40,176,2022-09-15,2022-09-30
5168440,2,70,40,189,2023-02-09,2023-02-16
5168710,1,31,40,17,2020-01-21,2020-01-28
5168751,1,247,25,124,2021-09-05,2021-09-12
5168970,1,213,40,109,2024-01-31,2024-02-14
5169011,2,61,1,186,2020-12-11,2020-12-22
5169101,2,75,40,191,2022-10-02,2022-10-14
5169330,2,22,40,168,2020-09-16,2020-09-25
5169611,2,15,1,163,2023-12-29,2024-01-04
5169760,1,64,25,36,2019-09-23,2019-10-04
5169890,1,271,40,140,2022-04-27,2022-05-04
5169920,1,261,25,135,2019-12-09,2019-12-19
5170010,1,261,25,135,2020-12-01,2020-12-11
5170290,1,114,25,57,2021-08-01,2021-08-11
5170630,1,237,25,120,2022-08-21,2022-09-04
5170780,2,48,40,179,2021-02-03,2021-02-17
5170931,1,141,25,74,2018-06-16,2018-06-25
5170971,1,257,40,132,2023-04-13,2023-04-18
5171260,1,260,40,134,2021-02-06,2021-02-10
5171290,2,78,40,192,2018-03-27,2018-04-01
5171770,1,257,40,132,2020-07-06,2020-07-16
5172110,2,60,25,185,2019-05-24,2019-06-08
5172240,1,141,25,74,2023-07-07,2023-07-19
5172651,1,237,25,120,2020-06-20,2020-06-29
5172680,1,257,40,132,2021-02-11,2021-02-23
5172750,1,38,25,24,2023-06-06,2023-06-17
5173610,1,31,25,17,2019-05-20,2019-05-25
5174093,1,225,25,115,2023-01-12,2023-01-19
5174320,1,266,25,138,2018-11-13,2018-11-20
5175800,1,267,25,139,2020-09-16,2020-09-27
5176380,1,271,40,140,2023-07-19,2023-07-26
5176521,1,40,25,26,2020-08-22,2020-08-27
5176610,1,40,25,26,2019-02-05,2019-02-14
5176911,1,266,25,138,2020-09-11,2020-09-23
5177250,2,75,25,191,2018-11-09,2018-11-23
5178132,2,75,25,191,2020-06-23,2020-06-27
5178440,1,136,25,71,2022-04-04,2022-04-08
5178460,1,255,25,130,2020-12-04,2020-12-15
5178820,1,257,40,132,2019-11-19,2019-11-22
5179010,1,52,40,30,2022-08-12,2022-08-18
5179051,2,83,25,194,2021-05-08,2021-05-11
5180060,2,3,25,155,2024-01-04,2024-01-13
5180250,1,266,25,138,2019-03-14,2019-03-18
5180300,1,52,40,30,2020-03-03,2020-03-14
5180421,1,40,25,26,2021-11-21,2021-11-29
5180550,2,75,25,191,2020-11-01,2020-11-14
5181081,1,70,25,39,2018-08-28,2018-09-09
5181770,1,255,40,130,2018-04-13,2018-04-27
5181800,1,213,40,109,2020-08-10,2020-08-23
5181860,1,47,40,29,2022-12-01,2022-12-12
5182070,1,247,25,124,2020-06-01,2020-06-10
5182280,1,271,40,140,2020-04-12,2020-04-22
5182370,1,266,25,138,2021-09-21,2021-10-01
5183210,1,233,40,118,2018-08-04,2018-08-17
5183250,2,52,40,182,2022-03-08,2022-03-19
5183390,1,271,40,140,2019-09-25,2019-09-30
5183820,2,86,25,195,2020-03-20,2020-03-28
5183901,1,271,40,140,2019-05-04,2019-05-08
5183990,2,12,40,161,2020-09-16,2020-10-01
5184050,1,265,40,137,2020-07-22,2020-07-27
5184213,1,119,25,59,2022-05-26,2022-06-10
5184271,2,55,40,184,2019-09-06,2019-09-19
5184302,1,267,25,139,2019-07-04,2019-07-14
5184351,1,225,25,115,2020-09-30,2020-10-07
5184620,2,34,40,173,2021-09-11,2021-09-24
5184780,1,4,25,3,2018-03-05,2018-03-18
5184800,1,150,25,77,2023-10-07,2023-10-21
5184980,2,75,25,191,2022-04-16,2022-04-25
5185070,2,81,40,193,2023-09-28,2023-10-05
5185100,2,33,25,172,2021-10-01,2021-10-09
5185430,1,237,25,120,2023-01-04,2023-01-19
5185630,1,63,40,35,2024-03-04,2024-03-07
5185800,1,44,25,28,2020-08-08,2020-08-20
5186090,2,43,40,177,2021-10-06,2021-10-09
5186200,2,37,25,175,2019-01-01,2019-01-09
5186250,1,266,25,138,2023-05-07,2023-05-17
5186370,1,126,25,63,2023-07-01,2023-07-07
5186480,1,239,25,122,2019-12-15,2019-12-18
5186521,1,271,40,140,2021-09-07,2021-09-16
5186770,1,225,25,115,2019-01-29,2019-02-01
5187520,1,261,25,135,2020-12-25,2021-01-02
5187530,1,39,25,25,2021-12-26,2022-01-04
5187680,1,259,40,133,2018-07-13,2018-07-23
5187711,1,62,40,34,2021-11-23,2021-11-29
5187951,2,3,40,155,2019-01-20,2019-02-02
5188050,1,18,25,9,2021-01-07,2021-01-19
5188321,2,52,25,182,2020-07-24,2020-08-01
5188360,1,239,40,122,2018-04-20,2018-05-01
5189100,1,38,25,24,2019-12-12,2019-12-21
5189281,1,263,25,136,2023-07-17,2023-07-21
5189410,2,5,25,156,2023-04-08,2023-04-22
5189451,1,228,25,116,2021-02-23,2021-03-02
5189530,1,228,25,116,2021-08-30,2021-09-14
5189801,2,86,25,195,2024-04-10,2024-04-18
5189870,1,257,40,132,2023-01-03,2023-01-13
5189911,1,47,25,29,2018-10-05,2018-10-08
5190024,1,4,25,3,2018-02-18,2018-03-01
5190210,1,93,25,53,2023-11-28,2023-12-12
5190332,1,271,25,140,2018-10-15,2018-10-21
5190471,1,38,25,24,2023-11-28,2023-12-12
5191120,1,265,40,137,2019-12-13,2019-12-25
5191140,1,260,40,134,2021-07-17,2021-08-01
5191190,1,198,25,100,2021-03-29,2021-04-03
5191290,1,265,40,137,2023-11-06,2023-11-10
5191910,1,225,25,115,2020-08-01,2020-08-16
5192380,2,22,25,168,2021-01-31,2021-02-14
5192400,2,18,25,165,2020-11-21,2020-12-02
5192460,1,271,40,140,2019-12-25,2020-01-09
5192561,2,11,40,160,2023-05-30,2023-06-06
5192920,1,271,40,140,2022-07-03,2022-07-10
5192970,1,34,40,20,2020-01-19,2020-01-30
5193200,2,62,40,187,2020-08-15,2020-08-30
5193330,1,265,25,137,2021-03-13,2021-03-18
5193350,1,257,40,132,2023-06-06,2023-06-20
5193482,2,62,40,187,2019-04-26,2019-05-03
5193760,1,4,25,3,2020-03-08,2020-03-23
5193780,1,4,25,3,2023-05-29,2023-06-06
5193990,1,31,25,17,2018-09-24,2018-10-08
5194080,1,259,25,133,2023-09-18,2023-09-23
5194100,2,39,40,176,2020-12-07,2020-12-21
5194101,1,31,40,17,2021-07-28,2021-08-01
5194170,1,261,25,135,2018-02-16,2018-02-19
5194300,1,32,25,18,2018-08-19,2018-08-29
5194331,1,257,40,132,2020-09-14,2020-09-17
5194370,2,8,40,157,2020-08-30,2020-09-02
5194511,1,27,25,13,2022-06-01,2022-06-05
5194520,2,33,25,172,2022-02-14,2022-02-18
5194650,1,256,25,131,2019-10-01,2019-10-16
5194680,1,257,40,132,2023-09-06,2023-09-18
5194710,1,38,25,24,2021-09-26,2021-10-10
5194740,1,257,40,132,2019-06-05,2019-06-10
5194781,1,256,25,131,2020-05-30,2020-06-04
5194880,1,257,40,132,2020-04-29,2020-05-03
5194990,1,254,25,129,2021-03-13,2021-03-24
5195000,1,241,40,123,2023-12-03,2023-12-06
5195030,1,257,40,132,2022-12-22,2022-12-29
5195140,1,203,40,105,2021-07-30,2021-08-05
5195181,2,30,40,171,2023-09-11,2023-09-18
5195841,2,75,25,191,2022-09-29,2022-10-05
5196360,1,265,40,137,2020-04-01,2020-04-08
5196610,1,271,40,140,2018-09-13,2018-09-23
5196790,1,5,25,4,2018-03-16,2018-03-27
5196930,1,266,25,138,2022-09-24,2022-09-29
5196940,1,239,40,122,2020-07-08,2020-07-16
5197130,1,266,25,138,2022-10-08,2022-10-18
5197172,2,70,25,189,2020-10-25,2020-11-07
5197200,1,271,40,140,2020-04-08,2020-04-21
5197450,1,194,40,98,2018-06-06,2018-06-14
5197480,1,218,40,111,2020-05-10,2020-05-25
5197540,2,62,40,187,2019-06-24,2019-07-04
5197630,1,257,25,132,2019-03-23,2019-03-29
5197640,1,40,25,26,2018-08-16,2018-08-21
5197810,1,218,40,111,2018-02-21,2018-03-05
5198030,1,82,40,46,2018-08-28,2018-09-05
5198160,1,256,25,131,2020-07-07,2020-07-19
5198180,1,36,40,22,2019-07-27,2019-08-09
5198300,1,16,40,8,2018-04-09,2018-04-12
5198390,1,208,25,107,2019-04-27,2019-04-30
5198420,1,239,25,122,2022-12-25,2023-01-04
5198620,1,208,25,107,2019-05-30,2019-06-11
5199001,2,83,111,194,2021-03-13,2021-03-21
5199040,2,39,111,176,2023-02-11,2023-02-24
5199050,2,5,111,156,2022-11-26,2022-12-01
5199370,2,5,111,156,2023-06-26,2023-07-07
5199481,2,70,111,189,2021-05-06,2021-05-20
5199540,2,83,111,194,2019-07-30,2019-08-08
5199860,2,61,111,186,2018-10-16,2018-10-25
5200550,2,62,111,187,2021-01-04,2021-01-09
5200740,2,39,111,176,2021-12-14,2021-12-21
5200860,2,39,25,176,2022-09-12,2022-09-25
5201030,2,39,111,176,2020-12-05,2020-12-09
5201340,2,30,111,171,2019-05-08,2019-05-19
5201400,2,48,111,179,2022-04-23,2022-04-29
5201540,2,28,111,170,2018-04-13,2018-04-17
5201730,2,81,111,193,2018-09-20,2018-09-25
5201800,2,5,111,156,2018-04-18,2018-05-01
5202130,2,62,111,187,2019-08-13,2019-08-22
5202210,2,13,111,162,2024-03-02,2024-03-06
5202471,2,70,111,189,2022-11-03,2022-11-07
5202530,2,34,111,173,2020-01-10,2020-01-13
5202780,2,83,111,194,2024-03-18,2024-04-01
5202801,2,18,111,165,2022-05-24,2022-06-03
5202802,2,62,25,187,2021-07-02,2021-07-16
5202860,2,62,111,187,2018-02-17,2018-03-01
5202912,2,20,111,167,2022-09-28,2022-10-03
5202970,2,62,111,187,2019-12-30,2020-01-03
5202990,2,48,111,179,2022-10-07,2022-10-18
5203360,2,28,40,170,2018-05-18,2018-05-26
5203410,2,33,40,172,2023-01-17,2023-01-25
5203520,2,12,40,161,2022-03-02,2022-03-11
5203530,2,39,40,176,2022-01-23,2022-02-04
5203680,2,70,111,189,2023-08-15,2023-08-24
5203770,2,55,40,184,2022-09-28,2022-10-08
5203910,2,62,40,187,2019-05-29,2019-06-09
5203933,2,83,40,194,2022-08-07,2022-08-12
5203991,1,253,25,128,2018-10-03,2018-10-06
5204040,2,83,40,194,2018-03-18,2018-04-02
5204170,2,86,25,195,2021-09-14,2021-09-19
5204230,2,22,40,168,2018-05-02,2018-05-15
5204260,2,86,25,195,2020-08-11,2020-08-24
5204270,2,11,40,160,2020-01-22,2020-02-06
5204330,2,43,25,177,2023-03-18,2023-03-31
5204350,2,48,111,179,2019-10-13,2019-10-20
5204590,2,62,40,187,2019-03-05,2019-03-08
5204600,2,87,111,196,2020-07-25,2020-08-03
5204660,2,62,40,187,2021-05-29,2021-06-09
5204940,2,43,111,177,2023-03-15,2023-03-27
5205030,2,16,40,164,2023-08-28,2023-09-10
5205050,2,48,111,179,2023-09-29,2023-10-02
5205070,2,33,40,172,2018-07-10,2018-07-21
5205140,2,2,40,154,2022-02-09,2022-02-19
5205150,2,43,25,177,2018-07-15,2018-07-18
5205230,1,136,25,71,2023-08-15,2023-08-20
5205260,2,39,40,176,2022-01-01,2022-01-05
5205291,2,83,40,194,2021-04-14,2021-04-22
5205352,1,202,25,104,2021-04-07,2021-04-11
5205390,1,52,25,30,2021-04-26,2021-05-05
5205410,2,8,40,157,2019-01-11,2019-01-18
5205420,2,22,111,168,2022-08-11,2022-08-24
5205490,2,33,40,172,2022-03-24,2022-03-31
5205510,2,3,40,155,2023-10-20,2023-11-02
5205600,2,49,111,180,2021-08-28,2021-09-02
5205630,2,62,40,187,2018-06-21,2018-06-29
5205660,1,208,25,107,2022-06-06,2022-06-15
5205661,2,26,111,169,2023-10-11,2023-10-20
5205670,2,2,40,154,2021-12-17,2021-12-23
5205680,2,33,40,172,2019-08-14,2019-08-20
5205720,2,12,40,161,2022-11-27,2022-11-30
5205730,2,33,111,172,2021-04-28,2021-05-13
5205762,2,47,40,178,2018-10-03,2018-10-06
5205810,1,52,25,30,2023-05-11,2023-05-19
5205890,2,2,40,154,2018-06-15,2018-06-26
5205910,2,5,40,156,2018-06-23,2018-07-08
5205950,2,5,40,156,2019-10-15,2019-10-24
5206020,2,8,40,157,2021-10-11,2021-10-23
5206030,2,43,25,177,2021-10-25,2021-11-02
5206050,2,43,111,177,2021-03-19,2021-04-03
5206290,2,72,40,190,2019-06-22,2019-07-03
5206320,2,12,40,161,2018-05-16,2018-05-27
5206340,2,49,25,180,2021-09-27,2021-10-04
5206370,2,2,40,154,2022-09-18,2022-09-22
5206460,2,43,25,177,2024-02-18,2024-03-01
5206521,2,13,40,162,2020-10-15,2020-10-23
5206650,2,70,111,189,2023-05-24,2023-06-08
5206660,2,5,40,156,2021-05-30,2021-06-13
5206701,2,34,111,173,2018-07-09,2018-07-14
5206740,2,18,40,165,2021-07-08,2021-07-21
5206750,2,26,25,169,2021-10-27,2021-11-05
5206810,2,8,40,157,2023-01-28,2023-02-09
5206900,2,43,111,177,2019-08-24,2019-09-04
5206940,2,3,40,155,2018-07-13,2018-07-17
5206960,2,26,111,169,2018-06-24,2018-07-03
5206980,2,61,40,186,2024-01-29,2024-02-07
5207000,2,5,40,156,2022-04-15,2022-04-22
5207031,2,61,25,186,2019-06-15,2019-06-30
5207040,2,61,40,186,2018-01-24,2018-02-03
5207050,2,81,40,193,2021-12-10,2021-12-24
5207300,2,33,40,172,2019-10-04,2019-10-07
5207362,2,34,111,173,2021-11-23,2021-11-28
5207460,2,33,40,172,2019-11-18,2019-12-03
5207641,2,13,40,162,2019-06-20,2019-06-23
5207661,2,83,40,194,2019-06-16,2019-06-21
5207760,2,83,25,194,2024-02-21,2024-02-27
5207820,2,35,31,174,2018-08-17,2018-08-22
5207870,2,5,40,156,2023-01-02,2023-01-17
5207920,2,70,111,189,2023-12-21,2024-01-03
5208311,2,62,40,187,2023-02-15,2023-02-20
5208440,2,33,40,172,2020-09-14,2020-09-27
5208661,2,43,111,177,2020-07-12,2020-07-25
5208680,2,52,40,182,2018-09-26,2018-10-03
5208730,2,62,40,187,2019-04-21,2019-04-24
5208810,2,75,25,191,2019-09-20,2019-09-27
5208910,1,203,25,105,2021-11-09,2021-11-14
5209210,2,5,40,156,2021-11-17,2021-12-01
5209250,2,2,40,154,2019-08-22,2019-09-05
5209300,2,33,40,172,2023-03-16,2023-03-28
5209430,2,61,40,186,2021-07-21,2021-08-04
5209440,2,48,25,179,2021-06-05,2021-06-13
5209460,2,35,31,174,2018-12-14,2018-12-19
5209500,2,61,21,186,2021-09-30,2021-10-15
5209501,1,261,25,135,2021-12-10,2021-12-17
5209550,2,75,25,191,2023-08-27,2023-09-10
5209590,2,22,111,168,2021-10-13,2021-10-18
5209661,2,16,40,164,2018-01-02,2018-01-07
5209681,2,62,40,187,2018-10-01,2018-10-15
5209850,2,28,40,170,2018-06-29,2018-07-06
5209930,2,62,40,187,2019-08-14,2019-08-17
5210040,2,5,40,156,2023-04-15,2023-04-27
5210060,1,203,40,105,2019-09-25,2019-10-01
5210191,2,15,111,163,2023-08-04,2023-08-13
5210310,2,52,40,182,2022-03-07,2022-03-20
5210321,2,87,111,196,2018-01-09,2018-01-18
5210330,2,83,40,194,2023-10-24,2023-11-04
5210481,1,52,25,30,2023-09-19,2023-09-30
5210560,1,203,40,105,2021-05-20,2021-06-03
5210571,2,72,40,190,2021-08-26,2021-08-29
5210604,2,48,111,179,2022-09-14,2022-09-20
5210750,2,33,40,172,2020-10-13,2020-10-22
5210780,2,34,111,173,2020-04-20,2020-04-26
5210830,2,39,40,176,2019-10-04,2019-10-08
5210920,2,48,111,179,2023-01-18,2023-02-01
5211040,2,72,40,190,2022-02-19,2022-03-03
5211150,2,81,40,193,2024-04-15,2024-04-21
5211170,2,13,40,162,2022-03-09,2022-03-23
5211290,2,87,111,196,2023-01-04,2023-01-09
5211361,2,5,25,156,2019-01-15,2019-01-28
5211400,2,33,40,172,2018-10-19,2018-10-25
5211571,2,48,111,179,2024-01-27,2024-02-06
5211600,2,48,111,179,2023-02-07,2023-02-11
